acqf,trial,iteration,best_f,c_x,sum_c_x,cum_costs,eta
EI,1,22,-63.08801250050195,"{'0': 208.49274781956265, '1': 67.30716319710413, '2': 89.8278100210114}",365.62772103767816,26054.117357294897,0.3235335449737089
EI,4,18,-353.84956451790777,"{'0': 186.1387204273153, '1': 85.07403599745902, '2': 89.88273311697428}",361.0954895417486,12725.565999472828,0.3972143184582181
EI,2,23,-28.004852292820903,"{'0': 153.84278799004028, '1': 69.59532336964041, '2': 78.01891763318342}",301.45702899286414,12135.12650531367,0.30735686772502346
EIPU,4,7,-1455.8436804490525,"{'0': 236.05715853220195, '1': 91.10478802251782, '2': 85.33494716094303}",412.4968937156628,6918.4821554247665,0.6983372960937497
EIPU-MEMO,2,4,-30.489935281158672,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.57139707907179}",88.77139708205202,4391.986627624115,0.8145062499999999
EI,5,22,-34.534778427875096,"{'0': 204.9632689137292, '1': 76.74783433060313, '2': 83.87957969582837}",365.5906829401607,15199.75302921627,0.3235335449737089
EIPU,2,9,-38.127478733883656,"{'0': 152.34991540753907, '1': 83.36019186935769, '2': 78.61294474740656}",314.3230520243033,6638.515758182099,0.6302494097246091
EEIPU,4,4,-1198.4679374445966,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.91562645042488}",89.11562645340511,5170.31602982239,0.8145062499999999
EI,3,22,-15.18794013219685,"{'0': 164.709490691255, '1': 96.13403206954723, '2': 89.75356207634613}",350.5970848371484,15540.481075222477,0.3235335449737089
EIPU,5,9,-89.47692525509294,"{'0': 264.97505825571824, '1': 82.85828474400947, '2': 89.90806851492681}",437.74141151465454,7938.125387180387,0.6302494097246091
EEIPU,1,4,-239.0461322298945,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 89.31249489421934}",89.51249489719957,7876.656090548459,0.8145062499999999
EIPU,1,6,-56.43629583919021,"{'0': 184.7695661459119, '1': 64.46131753583445, '2': 89.21403899705095}",338.4449226787973,9132.480896666366,0.7350918906249998
EI,4,19,-353.84956451790777,"{'0': 187.45732639493875, '1': 82.50441570958426, '2': 89.88273636977176}",359.84447847429476,13085.410477947124,0.37735360253530714
EI,2,24,-28.004852292820903,"{'0': 326.9376367243256, '1': 70.08789141548846, '2': 89.75260122990278}",486.77812936971685,12621.904634683387,0.2919890243387723
EI,5,23,-34.534778427875096,"{'0': 541.2462175367597, '1': 71.53313293241422, '2': 82.27952218495048}",695.0588726541243,15894.811901870395,0.30735686772502346
EI,1,23,-63.08801250050195,"{'0': 1123.361370153391, '1': 79.65457737681504, '2': 78.69796552664069}",1281.7139130568466,27335.831270351744,0.30735686772502346
EI,3,23,-15.18794013219685,"{'0': 400.6486501038293, '1': 70.94985780933575, '2': 88.42430019015828}",560.0228081033233,16100.5038833258,0.30735686772502346
EIPU,3,10,-8.520024590843883,"{'0': 218.2432576955295, '1': 77.9871052159273, '2': 80.24075656644378}",376.47111947790063,8936.611783308028,0.5987369392383786
EI,2,25,-28.004852292820903,"{'0': 129.93903899297402, '1': 60.77217509943907, '2': 82.26040711393213}",272.9716212063452,12894.876255889732,0.27738957312183365
EI,4,20,-353.84956451790777,"{'0': 195.3789749487325, '1': 85.9648466141974, '2': 89.88277798605526}",371.2265995489851,13456.637077496109,0.35848592240854177
EI,5,24,-34.534778427875096,"{'0': 315.09898749319433, '1': 58.67075578118976, '2': 89.88733478958}",463.6570780639641,16358.46897993436,0.2919890243387723
EIPU,4,8,-1455.8436804490525,"{'0': 228.72220492185033, '1': 90.3144557021093, '2': 83.36426034101001}",402.4009209649696,7320.883076389736,0.6634204312890623
EEIPU,2,5,-40.49820262063052,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 87.3377855797759}",87.53778558275613,4483.188303459892,0.7737809374999999
EIPU,1,7,-19.650786895601474,"{'0': 143.441363137205, '1': 70.26963551861519, '2': 88.91075735101558}",302.62175600683577,9435.102652673202,0.6983372960937497
EIPU-MEMO,3,4,-8.520024590843883,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 87.24950167327893}",87.44950167625916,6049.664989447578,0.8145062499999999
EI,1,24,-63.08801250050195,"{'0': 158.4390339347462, '1': 72.58086097463529, '2': 89.7643243850282}",320.7842192944097,27656.615489646152,0.2919890243387723
EEIPU,5,5,-89.55432679941488,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.71251890150543}",88.91251890448567,5237.990404135903,0.7737809374999999
EI,3,24,-15.18794013219685,"{'0': 137.09295687448818, '1': 69.84288864335998, '2': 87.94652230936285}",294.88236782721106,16395.38625115301,0.2919890243387723
EIPU,2,10,-38.127478733883656,"{'0': 128.01690916157614, '1': 83.92350447862681, '2': 85.63941955759398}",297.5798331977969,6936.095591379895,0.5987369392383786
EI,5,25,-34.534778427875096,"{'0': 187.425445053557, '1': 70.36046770570839, '2': 77.84389061051431}",335.62980336977967,16694.09878330414,0.27738957312183365
EI,2,26,-28.004852292820903,"{'0': 181.4195166482133, '1': 68.37800219436403, '2': 80.98495866140154}",330.78247750397884,13225.658733393711,0.263520094465742
EI,4,21,-353.84956451790777,"{'0': 195.00847230461932, '1': 85.84801930949664, '2': 87.51839167031}",368.37488328442595,13825.011960780535,0.34056162628811465
EIPU,3,11,-8.520024590843883,"{'0': 294.6335646487299, '1': 91.19319983997954, '2': 85.9496237664316}",471.776388255141,9408.388171563169,0.5688000922764596
EIPU,5,10,-89.47692525509294,"{'0': 243.23055783700295, '1': 94.45188363002126, '2': 75.30392786582183}",412.98636933284604,8351.111756513234,0.5987369392383786
EI,1,25,-63.08801250050195,"{'0': 226.65944804161444, '1': 66.9818172655383, '2': 89.95713378403099}",383.5983990911837,28040.213888737337,0.27738957312183365
EI,3,25,-15.18794013219685,"{'0': 125.57333782950303, '1': 84.20129244153102, '2': 89.13253672920364}",298.9071670002377,16694.293418153247,0.27738957312183365
EIPU,1,8,-19.650786895601474,"{'0': 142.86403023302955, '1': 66.74405947462981, '2': 88.97743164125986}",298.5855213489192,9733.688174022122,0.6634204312890623
EI,5,26,-34.534778427875096,"{'0': 204.04392115426032, '1': 83.77317609383942, '2': 71.39864929247062}",359.21574654057036,17053.31452984471,0.263520094465742
EI,2,27,-28.004852292820903,"{'0': 248.76772630597497, '1': 51.05898330673361, '2': 88.11018046457222}",387.9368900772808,13613.595623470992,0.25034408974245487
EEIPU,3,5,-33.77311360112274,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 87.86197404365215}",88.06197404663239,6138.194011344016,0.7737809374999999
EIPU,2,11,-38.127478733883656,"{'0': 239.87474948767152, '1': 77.38412183809822, '2': 89.24215883897118}",406.50103016474094,7342.596621544636,0.5688000922764596
EIPU-MEMO,5,4,-99.94641492722327,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 76.25906065771588}",76.45906066069611,5168.043905071459,0.8145062499999999
EIPU-MEMO,1,4,-46.14056350958041,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 89.67314079573121}",89.87314079871145,7870.554718138875,0.8145062499999999
EIPU-MEMO,4,4,-1448.314025094219,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.0177367313714}",88.21773673435163,5152.695542110491,0.8145062499999999
EI,3,26,-15.18794013219685,"{'0': 190.31135282563034, '1': 92.38374837083668, '2': 87.44551027324589}",370.1406114697129,17064.43402962296,0.263520094465742
EI,4,22,-353.84956451790777,"{'0': 208.23210120131031, '1': 87.53746189871742, '2': 89.88277665883811}",385.6523397588659,14210.664300539402,0.3235335449737089
EI,1,26,-63.08801250050195,"{'0': 1123.3620984219058, '1': 78.31773077934102, '2': 87.86111093706995}",1289.5409401383167,29329.75482887565,0.263520094465742
EIPU,4,9,-889.7422586202804,"{'0': 222.29069030243826, '1': 83.94103377884656, '2': 88.49100877074973}",394.72273285203454,7715.605809241771,0.6302494097246091
EI,5,27,-34.534778427875096,"{'0': 125.68034646811702, '1': 95.83187980946701, '2': 86.73356824019355}",308.2457945177776,17361.560324362486,0.25034408974245487
EIPU,1,9,-19.650786895601474,"{'0': 351.2065564040091, '1': 71.43310898388458, '2': 88.42940762291254}",511.0690730108063,10244.757247032929,0.6302494097246091
EI,2,28,-23.658555179666795,"{'0': 127.39791653178372, '1': 58.618683061991305, '2': 83.31178013003137}",269.3283797238064,13882.9240031948,0.2378268852553321
EIPU,3,12,-8.520024590843883,"{'0': 299.64952364976324, '1': 72.19480522265226, '2': 89.95121078348781}",461.7955396559033,9870.183711219071,0.5403600876626365
EIPU,5,11,-89.47692525509294,"{'0': 210.2575555703004, '1': 89.48236961107789, '2': 84.2483815705861}",383.9883067519644,8735.100063265198,0.5688000922764596
EI,3,27,-15.18794013219685,"{'0': 179.4045500609935, '1': 62.693403381982634, '2': 89.74413493126653}",331.8420883742426,17396.276117997204,0.25034408974245487
EI,2,29,-4.756491205502853,"{'0': 134.11366925195284, '1': 70.13876049692043, '2': 84.304902107754}",288.5573318566273,14171.481335051427,0.2259355409925655
EEIPU,4,5,-736.9896252733117,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 89.88277997418166}",90.08277997716189,5260.3988097995525,0.7737809374999999
EI,5,28,-34.534778427875096,"{'0': 235.6730154519924, '1': 95.65943310857418, '2': 86.40115548976807}",417.7336040503347,17779.293928412822,0.2378268852553321
EIPU,2,12,-38.127478733883656,"{'0': 172.30363957696733, '1': 68.58691954901249, '2': 84.98450626590542}",325.87506539188524,7668.471686936521,0.5403600876626365
EIPU,1,10,-19.650786895601474,"{'0': 447.38275165310046, '1': 77.5832859638103, '2': 86.48904575485591}",611.4550833717667,10856.212330404695,0.5987369392383786
EI,1,27,-63.08801250050195,"{'0': 1123.362095428944, '1': 85.12366324806897, '2': 86.88445191060002}",1295.3702105876132,30625.125039463266,0.25034408974245487
EI,4,23,-353.84956451790777,"{'0': 232.16730937001842, '1': 85.61576398158407, '2': 89.8825490232766}",407.66562237487904,14618.329922914281,0.30735686772502346
EI,3,28,-15.18794013219685,"{'0': 162.85194217070662, '1': 45.62608107053926, '2': 88.51686572499442}",296.9948889662403,17693.271006963445,0.2378268852553321
EIPU,4,10,-690.549328125098,"{'0': 350.47771799760784, '1': 89.86645374706643, '2': 88.43238262155779}",528.7765543662321,8244.382363608003,0.5987369392383786
EIPU,3,13,-8.520024590843883,"{'0': 431.31226534584874, '1': 80.20042654522429, '2': 89.22698432129314}",600.7396762123661,10470.923387431438,0.5133420832795047
EIPU,5,12,-89.47692525509294,"{'0': 207.41153056174056, '1': 93.54109609272463, '2': 89.3903103370121}",390.34293699147725,9125.443000256675,0.5403600876626365
EIPU-MEMO,2,5,-30.489935281158672,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 71.28647497051398}",71.48647497349421,4463.473102597609,0.7737809374999999
EI,2,30,-4.756491205502853,"{'0': 227.09718467070817, '1': 59.28180622821448, '2': 85.78213782478147}",372.1611287237041,14543.642463775132,0.2146387639429372
EI,5,29,-34.534778427875096,"{'0': 125.00963133418054, '1': 84.82059828748248, '2': 70.47981771556852}",280.31004733723154,18059.603975750055,0.2259355409925655
EEIPU,2,6,-40.49820262063052,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 71.286474970514}",71.48647497349424,4554.674778433387,0.7350918906249998
EI,3,29,-15.18794013219685,"{'0': 125.59991623374088, '1': 64.29300548295431, '2': 87.20638478456536}",277.09930650126057,17970.370313464704,0.2259355409925655
EEIPU,5,6,-89.55432679941488,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 81.11097654800597}",81.3109765509862,5319.301380686889,0.7350918906249998
EIPU,1,11,-19.650786895601474,"{'0': 181.77255083620145, '1': 69.77235596247718, '2': 78.24627469279707}",329.7911814914757,11186.00351189617,0.5688000922764596
EI,4,24,-341.92528652865826,"{'0': 220.8306045875521, '1': 93.53929034566934, '2': 89.88197412562624}",404.25186905884766,15022.581791973129,0.2919890243387723
EI,2,31,-4.756491205502853,"{'0': 162.77679705395866, '1': 54.07758212325029, '2': 81.83684727708457}",298.69122645429354,14842.333690229425,0.20390682574579033
EI,1,28,-63.08801250050195,"{'0': 1123.3620741950454, '1': 86.42508228145354, '2': 72.53309210669576}",1282.3202485831946,31907.44528804646,0.2378268852553321
EIPU-MEMO,3,5,-8.520024590843883,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 84.9223197365522}",85.12231973953243,6134.78730918711,0.7737809374999999
EI,5,30,-34.534778427875096,"{'0': 122.3475800081447, '1': 64.0316869188714, '2': 70.76648551267131}",257.1457524396874,18316.74972818974,0.2146387639429372
EIPU,2,13,-38.127478733883656,"{'0': 144.55168453147996, '1': 89.19363289571086, '2': 78.13116519645705}",311.87648262364786,7980.348169560169,0.5133420832795047
EEIPU,1,5,-239.0461322298945,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 73.04809157953483}",73.24809158251506,7949.904182130975,0.7737809374999999
EI,3,30,-15.18794013219685,"{'0': 114.5012068605504, '1': 68.1911794384132, '2': 88.20516029246797}",270.89754659143154,18241.267860056134,0.2146387639429372
EIPU,5,13,-89.47692525509294,"{'0': 252.60744941378516, '1': 88.83728272531707, '2': 82.3049212445253}",423.74965338362756,9549.192653640303,0.5133420832795047
EI,2,32,-4.756491205502853,"{'0': 204.39835030115404, '1': 59.130011832484, '2': 83.70171501921561}",347.23007715285365,15189.563767382278,0.1937114844585008
EIPU,3,14,-8.520024590843883,"{'0': 256.19215668878513, '1': 74.70278772209545, '2': 87.78216307569161}",418.67710748657225,10889.60049491801,0.48767497911552943
EI,1,29,-63.08801250050195,"{'0': 461.5435577614054, '1': 85.3462804447039, '2': 89.99817845833657}",636.8880166644459,32544.333304710904,0.2259355409925655
EIPU,4,11,-587.0714679332367,"{'0': 294.7694102641369, '1': 88.91242395324463, '2': 88.86216546899732}",472.54399968637887,8716.926363294382,0.5688000922764596
EI,5,31,-34.534778427875096,"{'0': 123.46361972887854, '1': 92.39951102303836, '2': 88.02444330487285}",303.88757405678973,18620.63730224653,0.20390682574579033
EI,3,31,-15.18794013219685,"{'0': 125.59991653414903, '1': 60.570810212025314, '2': 89.99930295925179}",276.17002970542615,18517.43788976156,0.20390682574579033
EIPU-MEMO,5,5,-99.94641492722327,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 70.47982030011231}",70.67982030309254,5238.723725374552,0.7737809374999999
EIPU,1,12,-19.650786895601474,"{'0': 247.5412769260228, '1': 71.13668719398021, '2': 89.95428725752149}",408.63225137752454,11594.635763273694,0.5403600876626365
EI,4,25,-315.94193363214555,"{'0': 249.14244518000905, '1': 88.57639234513817, '2': 89.88161767473302}",427.6004551998803,15450.182247173008,0.27738957312183365
EIPU,5,14,-89.47692525509294,"{'0': 175.94675765557253, '1': 79.83936991301043, '2': 79.80144862715643}",335.5875761957394,9884.780229836042,0.48767497911552943
EI,2,33,-4.756491205502853,"{'0': 149.5443059192155, '1': 56.445118420227196, '2': 85.34767870692662}",291.3371030463693,15480.900870428648,0.18402591023557577
EI,5,32,-34.534778427875096,"{'0': 124.52076934825888, '1': 82.79745923942086, '2': 70.57389154607701}",277.89212013375675,18898.52942238029,0.1937114844585008
EI,3,32,-15.18794013219685,"{'0': 125.59774904296785, '1': 68.3809747598983, '2': 84.00133421700808}",277.9800580198742,18795.417947781436,0.1937114844585008
EIPU,2,14,-38.127478733883656,"{'0': 152.4329083590569, '1': 73.21321085426138, '2': 85.42600484196323}",311.0721240552815,8291.42029361545,0.48767497911552943
EI,1,30,-63.08801250050195,"{'0': 744.0555013598719, '1': 71.74864395611445, '2': 89.74590669715207}",905.5500520131384,33449.88335672404,0.2146387639429372
EI,4,26,-279.75063773506946,"{'0': 325.29689897211085, '1': 83.17600336062104, '2': 89.8820344972371}",498.354936829969,15948.537184002977,0.263520094465742
EIPU,3,15,-8.520024590843883,"{'0': 349.54207086903364, '1': 92.06994991474812, '2': 89.88951755256667}",531.5015383363484,11421.102033254358,0.46329123015975293
EEIPU,3,6,-33.77311360112274,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 84.58266602459456}",84.78266602757479,6222.976677371591,0.7350918906249998
EIPU,4,12,-587.0714679332367,"{'0': 287.097045848692, '1': 90.16908601509022, '2': 88.62425059588722}",465.89038245966947,9182.816745754051,0.5403600876626365
EI,2,34,-4.756491205502853,"{'0': 142.07199814948865, '1': 70.68252039174794, '2': 82.8886374330411}",295.6431559742777,15776.544026402926,0.17482461472379698
EI,5,33,-34.534778427875096,"{'0': 125.00411984078315, '1': 88.72734399355501, '2': 70.47982030003281}",284.211284134371,19182.740706514658,0.18402591023557577
EI,3,33,-15.18794013219685,"{'0': 188.97705394875777, '1': 63.99981100589275, '2': 78.92805936129922}",331.90492431594976,19127.322872097386,0.18402591023557577
EEIPU,4,6,-736.9896252733117,"{'0': 0.10000000149011612, '1': 79.20139485666952, '2': 89.88278004219727}",169.1841749003569,5429.5829846999095,0.7350918906249998
EI,1,31,-63.08801250050195,"{'0': 227.01583564935066, '1': 70.2773355146589, '2': 89.90252991909685}",387.1957010831064,33837.07905780715,0.20390682574579033
EI,2,35,-4.756491205502853,"{'0': 138.6859116848372, '1': 60.150410026248466, '2': 89.9981122448671}",288.83443395595276,16065.37846035888,0.16608338398760714
EI,4,27,-278.8151591216031,"{'0': 304.8701112592365, '1': 87.61365194129806, '2': 89.88179892693525}",482.3655621274698,16430.902746130447,0.25034408974245487
EIPU,5,15,-89.47692525509294,"{'0': 291.54848279578925, '1': 87.02304268862606, '2': 82.014467748703}",460.5859932331183,10345.36622306916,0.46329123015975293
EIPU,2,15,-38.127478733883656,"{'0': 255.19660521617982, '1': 82.00042412314785, '2': 88.237803603193}",425.4348329425207,8716.855126557972,0.46329123015975293
EIPU,1,13,-19.650786895601474,"{'0': 668.184787810142, '1': 74.31206056428813, '2': 85.22494843818919}",827.7217968126192,12422.357560086313,0.5133420832795047
EIPU-MEMO,4,5,-466.3604565048079,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 89.88277980797321}",90.08277981095344,5242.778321921444,0.7737809374999999
EI,5,34,-34.534778427875096,"{'0': 152.4051972688958, '1': 92.65242603276215, '2': 79.94895980333669}",325.00658310499466,19507.747289619652,0.17482461472379698
EI,3,34,-15.18794013219685,"{'0': 166.5989209614856, '1': 66.59657628358103, '2': 81.42624833981158}",314.6217455848782,19441.944617682264,0.17482461472379698
EI,2,36,-4.756491205502853,"{'0': 259.90414433280785, '1': 70.47241300314232, '2': 88.28125543438809}",418.65781277033824,16484.03627312922,0.15777921478822676
EIPU,4,13,-478.8144372249151,"{'0': 296.985436035241, '1': 91.48252234757265, '2': 89.4721043578072}",477.9400627406209,9660.756808494672,0.5133420832795047
EIPU,3,16,-8.520024590843883,"{'0': 300.651751251981, '1': 95.57194889051614, '2': 88.21498125191208}",484.43868139440923,11905.540714648767,0.44012666865176525
EI,1,32,-63.08801250050195,"{'0': 142.0843709050306, '1': 61.17576393394407, '2': 89.50381975436437}",292.763954593339,34129.84301240049,0.1937114844585008
EI,4,28,-278.8151591216031,"{'0': 381.6202217570989, '1': 76.95279064665779, '2': 89.88277990224123}",548.4557923059979,16979.358538436445,0.2378268852553321
EEIPU,2,7,-40.49820262063052,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 87.24786466115123}",87.44786466413146,4642.122643097518,0.6983372960937497
EI,5,35,-34.534778427875096,"{'0': 125.00217686579781, '1': 83.93058720116571, '2': 82.96247093478732}",291.89523500175085,19799.642524621402,0.16608338398760714
EI,2,37,-4.756491205502853,"{'0': 127.95090264253625, '1': 84.24392458981993, '2': 87.46479564214808}",299.65962287450424,16783.695896003723,0.14989025404881542
EIPU,5,16,-89.47692525509294,"{'0': 282.6360226927911, '1': 81.07164491563366, '2': 75.7087222695135}",439.41638987793823,10784.7826129471,0.44012666865176525
EIPU,1,14,-19.650786895601474,"{'0': 403.65103722988584, '1': 69.81113064155944, '2': 89.75415170761421}",563.2163195790595,12985.573879665373,0.48767497911552943
EI,3,35,-15.18794013219685,"{'0': 151.68131024420842, '1': 69.87885396237279, '2': 78.92805936129922}",300.4882235678804,19742.432841250145,0.16608338398760714
EIPU,2,16,-38.127478733883656,"{'0': 267.98773713050065, '1': 81.08013510709712, '2': 88.97974035786227}",438.04761259546007,9154.902739153431,0.44012666865176525
EEIPU,5,7,-89.55432679941488,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 70.4798203005648}",70.67982030354503,5389.981200990434,0.6983372960937497
EI,2,38,-4.756491205502853,"{'0': 202.14465470938723, '1': 74.2643348560649, '2': 88.69151626558853}",365.10050583104066,17148.796401834763,0.14239574134637464
EI,4,29,-278.8151591216031,"{'0': 374.1324731426638, '1': 81.11953383134454, '2': 89.88276508900962}",545.134772063018,17524.493310499463,0.2259355409925655
EI,1,33,-63.08801250050195,"{'0': 1123.3619222812165, '1': 72.49126875069874, '2': 72.53309216785132}",1268.3862831997665,35398.22929560026,0.18402591023557577
EI,5,36,-34.534778427875096,"{'0': 122.26336235966953, '1': 59.63118927108539, '2': 84.64242203507324}",266.53697366582816,20066.17949828723,0.15777921478822676
EI,3,36,-15.18794013219685,"{'0': 408.74135193979646, '1': 53.690481495346596, '2': 80.58167620693595}",543.013509642079,20285.446350892224,0.15777921478822676
EIPU,4,14,-478.8144372249151,"{'0': 296.81539044785717, '1': 90.09863400852177, '2': 88.94602493170889}",475.8600493880878,10136.61685788276,0.48767497911552943
EIPU,3,17,-8.520024590843883,"{'0': 580.4574483450212, '1': 82.7757100539383, '2': 89.61978630269131}",752.8529447016508,12658.393659350419,0.41812033521917696
EI,2,39,-4.756491205502853,"{'0': 621.2565257898068, '1': 64.23730125901623, '2': 88.518658321256}",774.012485370079,17922.808887204843,0.1352759542790559
EIPU,1,15,-19.650786895601474,"{'0': 337.9230237081474, '1': 78.96780782556961, '2': 88.2290445040014}",505.1198760377184,13490.693755703092,0.46329123015975293
EI,4,30,-278.8151591216031,"{'0': 318.0290401108766, '1': 82.17261211150996, '2': 89.88276647689744}",490.084418699284,18014.577729198747,0.2146387639429372
EIPU-MEMO,5,6,-99.94641492722327,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 87.37989086843606}",87.5798908714163,5326.3036162459675,0.7350918906249998
EI,5,37,-34.534778427875096,"{'0': 122.25358365552621, '1': 70.2462006818275, '2': 83.58833462522946}",276.08811896258317,20342.267617249814,0.14989025404881542
EIPU-MEMO,1,5,-46.14056350958041,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 72.5330922057959}",72.73309220877613,7943.2878103476505,0.7737809374999999
EEIPU,1,6,-239.0461322298945,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 72.53309219876506}",72.7330922017453,8022.63727433272,0.7350918906249998
EIPU,5,17,-89.47692525509294,"{'0': 282.64660245181415, '1': 80.80307978803586, '2': 87.62821259113397}",451.07789483098395,11235.860507778083,0.41812033521917696
EI,3,37,-15.18794013219685,"{'0': 245.60003600459845, '1': 65.58597551195291, '2': 87.52587847830178}",398.71188999485315,20684.158240887078,0.14989025404881542
EIPU-MEMO,2,6,-30.489935281158672,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.58542719295943}",88.78542719593966,4552.258529793548,0.7350918906249998
EIPU,2,17,-38.127478733883656,"{'0': 292.84114786086843, '1': 69.24298277061703, '2': 88.91809902046582}",451.00222965195127,9605.904968805382,0.41812033521917696
EI,2,40,-4.756491205502853,"{'0': 167.78450978111954, '1': 70.88129394161223, '2': 89.6244947895726}",328.2902985123044,18251.099185717147,0.1285121565651031
EI,5,38,-34.534778427875096,"{'0': 145.1932114257842, '1': 45.87456547395789, '2': 89.86650693393285}",280.93428383367495,20623.20190108349,0.14239574134637464
EIPU,3,18,-8.520024590843883,"{'0': 288.25753868400864, '1': 72.99995029688095, '2': 89.22176416838148}",450.4792531492711,13108.87291249969,0.3972143184582181
EI,4,31,-278.8151591216031,"{'0': 375.52477427947554, '1': 83.76590186671677, '2': 89.88277959161815}",549.1734557378104,18563.75118493656,0.20390682574579033
EI,1,34,-63.08801250050195,"{'0': 1123.3620970114096, '1': 76.55048103907441, '2': 76.40036061112184}",1276.3129386616058,36674.54223426186,0.17482461472379698
EIPU-MEMO,3,6,-8.520024590843883,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 78.92805936129922}",79.12805936427945,6213.915368551389,0.7350918906249998
EIPU,1,16,-19.650786895601474,"{'0': 625.8503664404878, '1': 83.3558480714776, '2': 89.86856310570798}",799.0747776176734,14289.768533320766,0.44012666865176525
EI,3,38,-15.18794013219685,"{'0': 170.72717289225062, '1': 67.81292179329145, '2': 82.13950402326206}",320.6795987088041,21004.837839595883,0.14239574134637464
EI,5,39,-34.534778427875096,"{'0': 141.4372442573988, '1': 63.182175959028676, '2': 89.6298899907791}",294.2493102072066,20917.451211290696,0.1352759542790559
EI,4,32,-278.8151591216031,"{'0': 344.5876059941638, '1': 82.96886829594013, '2': 89.8827679444833}",517.4392422345873,19081.190427171146,0.1937114844585008
EI,3,39,-15.18794013219685,"{'0': 418.2754724502299, '1': 55.87504758361542, '2': 84.92231654953113}",559.0728365833764,21563.910676179257,0.1352759542790559
EIPU,5,18,-89.47692525509294,"{'0': 288.4579971981886, '1': 89.84840983469164, '2': 72.53243063685845}",450.83883766973867,11686.699345447822,0.3972143184582181
EIPU,3,19,-8.520024590843883,"{'0': 421.04255256198053, '1': 86.02105578516783, '2': 89.96741803915141}",597.0310263862998,13705.90393888599,0.37735360253530714
EI,1,35,-36.26328176685338,"{'0': 154.45734525019435, '1': 64.38002475874359, '2': 89.94986919666698}",308.7872392056049,36983.329473467464,0.16608338398760714
EIPU,1,17,-19.650786895601474,"{'0': 288.1587086964276, '1': 76.11890209670375, '2': 88.31854172446403}",452.5961525175953,14742.364685838362,0.41812033521917696
EI,5,40,-34.534778427875096,"{'0': 204.20857127342782, '1': 52.4099484233612, '2': 77.77389821323754}",334.39241791002655,21251.84362920072,0.1285121565651031
EEIPU,3,7,-33.77311360112274,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 84.92231985672294}",85.12231985970317,6308.098997231295,0.6983372960937497
EEIPU,4,7,-645.647548988728,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.10323967291782}",88.30323967589806,5517.886224375808,0.6983372960937497
EIPU,4,15,-345.7080068640487,"{'0': 245.0034265329789, '1': 93.64366883064967, '2': 89.79591746454904}",428.44301282817764,10565.059870710938,0.46329123015975293
EI,3,40,-15.18794013219685,"{'0': 125.59991653681982, '1': 52.9118787433923, '2': 89.79815971948094}",268.30995499969305,21832.22063117895,0.1285121565651031
EI,4,33,-278.8151591216031,"{'0': 325.7250077797926, '1': 80.6491773901557, '2': 89.88278004355126}",496.2569652134996,19577.447392384645,0.18402591023557577
EI,1,36,-36.26328176685338,"{'0': 497.0037048482868, '1': 62.80740984323096, '2': 86.52846932286933}",646.3395840143871,37629.66905748185,0.15777921478822676
EIPU,2,18,-38.127478733883656,"{'0': 402.51780638755724, '1': 69.2525896842392, '2': 86.70255036149817}",558.4729464332946,10164.377915238676,0.3972143184582181
EIPU,1,18,-19.650786895601474,"{'0': 437.8535078520126, '1': 82.12524762098423, '2': 77.53052460149469}",597.5092800744916,15339.873965912853,0.3972143184582181
EIPU,5,19,-89.47692525509294,"{'0': 263.1025358233256, '1': 66.7853265618445, '2': 86.93227790678252}",416.8201402919526,12103.519485739775,0.37735360253530714
EIPU,3,20,-8.520024590843883,"{'0': 325.3804480124736, '1': 87.12483478659644, '2': 87.58532955680145}",500.09061235587154,14205.99455124186,0.35848592240854177
