acqf,trial,iteration,best_f,c_x,sum_c_x,cum_costs,eta
EI,1,19,2.3567856345854983,"{'0': 165.20946679013468, '1': 68.36605901834525, '2': 84.020355892874}",317.59588170135396,8597.641041436293,0.37735360253530714
EI,3,25,0.45313943628552633,"{'0': 158.81995047515338, '1': 90.26332096892742, '2': 69.48413265088506}",318.56740409496587,11026.159001484288,0.27738957312183365
EIPU,2,7,-0.6145340236312608,"{'0': 175.29972358314836, '1': 53.421722387787966, '2': 66.32729142150839}",295.0487373924447,5044.6564301523185,0.6983372960937497
EI,5,18,2.487362020831416,"{'0': 169.6046537649145, '1': 82.98732597914653, '2': 71.34400536805305}",323.93598511211405,8950.505852455555,0.3972143184582181
EIPU-MEMO,4,4,0.30977920632363154,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 61.98700283670496}",62.18700283968519,3327.7011294783606,0.8145062499999999
EI,2,24,0.3996409405705945,"{'0': 140.9165812218452, '1': 43.738938605811065, '2': 66.63591751038308}",251.29143733803934,9965.199581311428,0.2919890243387723
EI,4,22,2.6357839546128403,"{'0': 156.4803516071728, '1': 85.99079106735931, '2': 65.70096882746105}",308.1721115019932,9404.448311712344,0.3235335449737089
EIPU,3,10,2.4061132909087366,"{'0': 172.35150213050076, '1': 73.81595889452734, '2': 65.02701416520107}",311.1944751902292,6135.8212834722735,0.5987369392383786
EIPU-MEMO,5,4,-2.1113530308137314,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 66.115126031596}",66.31512603457624,3470.1068739020056,0.8145062499999999
EI,3,26,0.752082458261397,"{'0': 158.8095773463559, '1': 83.52132652982324, '2': 71.81606819412723}",314.1469720703064,11340.305973554594,0.263520094465742
EI,2,25,0.3996409405705945,"{'0': 163.73583516017163, '1': 65.73960984198925, '2': 58.89642519965135}",288.3718702018122,10253.57145151324,0.27738957312183365
EI,1,20,2.3567856345854983,"{'0': 149.1267598502423, '1': 67.94811454606807, '2': 75.56994494483975}",292.64481934115014,8890.285860777443,0.35848592240854177
EIPU,4,7,-1.3256987136672151,"{'0': 151.21017402084516, '1': 76.81982772625818, '2': 57.45202041345601}",285.4820221605594,4806.285904609322,0.6983372960937497
EIPU,1,5,-1.4507682735020504,"{'0': 155.26601920365445, '1': 68.37946743816917, '2': 63.27656187295587}",286.9220485147795,4415.096089448299,0.7737809374999999
EI,4,23,2.6357839546128403,"{'0': 127.51298598470265, '1': 78.75282383301118, '2': 65.70096882746105}",271.9667786451749,9676.41509035752,0.30735686772502346
EEIPU,2,5,-0.24714235469727253,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 63.13666138373783}",63.33666138671806,3587.590036608961,0.7737809374999999
EI,5,19,2.487362020831416,"{'0': 168.26407377993587, '1': 81.88387726841023, '2': 70.5453135198009}",320.693264568147,9271.199117023702,0.37735360253530714
EI,2,26,0.3996409405705945,"{'0': 159.9863471714059, '1': 44.7839974917343, '2': 64.22202289953648}",268.9923675626767,10522.563819075916,0.263520094465742
EI,3,27,0.752082458261397,"{'0': 140.16399715243926, '1': 77.9702902771787, '2': 71.0064654382026}",289.1407528678206,11629.446726422415,0.25034408974245487
EI,4,24,2.6357839546128403,"{'0': 155.19742732565118, '1': 93.77620211248164, '2': 65.70096882746105}",314.6745982655939,9991.089688623113,0.2919890243387723
EI,1,21,2.517745009520001,"{'0': 153.524668669946, '1': 67.41818826888208, '2': 72.59958281289443}",293.5424397517225,9183.828300529165,0.34056162628811465
EIPU,2,8,-0.6145340236312608,"{'0': 176.73159011584696, '1': 45.643681142913984, '2': 84.86757109169466}",307.2428423504556,5351.899272502774,0.6634204312890623
EIPU,4,8,0.7071815536391455,"{'0': 147.82124606729906, '1': 74.31715129147332, '2': 65.70096882746105}",287.8393661862334,5094.1252707955555,0.6634204312890623
EI,4,25,2.6357839546128403,"{'0': 138.39288612762772, '1': 95.73745666038775, '2': 65.70096882746105}",299.8313116154765,10290.92100023859,0.27738957312183365
EI,2,27,0.3996409405705945,"{'0': 142.5097430772459, '1': 59.53490225568288, '2': 65.71598003379319}",267.76062536672197,10790.324444442638,0.25034408974245487
EEIPU,3,6,-2.42908872427011,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.78540241215065}",88.98540241513088,3688.045210400708,0.7350918906249998
EIPU,3,11,2.4061132909087366,"{'0': 169.76759237329404, '1': 69.04378179564985, '2': 62.889091521078434}",301.7004656900223,6437.521749162296,0.5688000922764596
EEIPU,4,5,0.6400687259319091,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 65.70096882746105}",65.90096883044129,3390.8697187875314,0.7737809374999999
EEIPU,5,5,0.24401651230296095,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 66.03834765865163}",66.23834766163186,3537.1890243043263,0.7737809374999999
EI,3,28,0.8206053381618021,"{'0': 151.20978373062226, '1': 80.75224038978631, '2': 67.40043272425721}",299.36245684466576,11928.80918326708,0.2378268852553321
EIPU,5,6,1.3936317530620776,"{'0': 167.75344191272973, '1': 79.13357037590333, '2': 64.99014328224119}",311.87715557087427,4888.83081780854,0.7350918906249998
EI,4,26,2.6357839546128403,"{'0': 144.95896918764797, '1': 96.1511176910725, '2': 65.70096882445279}",306.8110557031732,10597.732055941764,0.263520094465742
EI,5,20,2.487362020831416,"{'0': 170.38500379019013, '1': 86.91968448673947, '2': 78.22188392880653}",335.5265722057361,9606.725689229437,0.35848592240854177
EI,2,28,0.3996409405705945,"{'0': 140.02530011697132, '1': 49.445228443942916, '2': 72.91034797161456}",262.38087653252876,11052.705320975167,0.2378268852553321
EIPU-MEMO,2,4,-0.7787652369786522,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.72756988319718}",88.92756988617741,3516.559398816361,0.8145062499999999
EIPU,1,6,-1.4507682735020504,"{'0': 155.2660189758187, '1': 68.90771152446135, '2': 63.347031479448034}",287.5207619797281,4702.616851428027,0.7350918906249998
EI,1,22,2.517745009520001,"{'0': 153.568706283991, '1': 68.27471983943721, '2': 69.36077868615524}",291.2042048095834,9475.032505338748,0.3235335449737089
EIPU,2,9,-0.5695801904037248,"{'0': 176.93030910668236, '1': 51.811928389915614, '2': 63.13666138371647}",291.8788988803144,5643.778171383088,0.6302494097246091
EI,4,27,2.6357839546128403,"{'0': 141.83514392542375, '1': 93.3214578553235, '2': 65.7009688274558}",300.85757060820305,10898.589626549967,0.25034408974245487
EI,2,29,0.3996409405705945,"{'0': 146.74882232274797, '1': 49.928850302768744, '2': 68.98483870584097}",265.6625113313577,11318.367832306525,0.2259355409925655
EIPU-MEMO,1,4,-1.847489168641605,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 59.72535714516829}",59.92535714814852,3428.2758123857047,0.8145062499999999
EI,3,29,0.8206053381618021,"{'0': 152.68883454375325, '1': 82.50559626187673, '2': 74.28689565846518}",309.48132646409516,12238.290509731174,0.2259355409925655
EIPU-MEMO,3,5,-1.812191661682328,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 59.72259774187414}",59.92259774485437,3611.0210591799787,0.7737809374999999
EIPU,3,12,2.4061132909087366,"{'0': 178.1947722458326, '1': 61.478430257300936, '2': 69.6271425693565}",309.30034507249,6746.822094234786,0.5403600876626365
EIPU,4,9,1.8830869061937427,"{'0': 147.22627397335086, '1': 74.33731530280494, '2': 65.19243554789466}",286.7560248240504,5380.881295619606,0.6302494097246091
EI,4,28,2.6357839546128403,"{'0': 164.63198621296203, '1': 90.79913905903294, '2': 65.70096622355987}",321.13209149555485,11219.72171804552,0.2378268852553321
EI,1,23,3.4232037017952317,"{'0': 150.97577065332987, '1': 67.02672455577058, '2': 73.67227304165343}",291.6747682507539,9766.707273589502,0.30735686772502346
EI,2,30,0.3996409405705945,"{'0': 148.53557705032244, '1': 66.14265550856503, '2': 63.13666138373766}",277.81489394262513,11596.18272624915,0.2146387639429372
EI,5,21,2.487362020831416,"{'0': 170.19904786367331, '1': 85.57823627151885, '2': 74.42454316680177}",330.20182730199394,9936.927516531432,0.34056162628811465
EI,3,30,2.483058326042352,"{'0': 153.92881068985355, '1': 82.91539310436289, '2': 69.3788281373044}",306.22303193152084,12544.513541662694,0.2146387639429372
EI,4,29,2.6357839546128403,"{'0': 148.72034355561928, '1': 93.02723958729752, '2': 65.70096882744511}",307.4485519703619,11527.170270015882,0.2259355409925655
EIPU,4,10,1.8830869061937427,"{'0': 152.45083826854886, '1': 82.87438132233704, '2': 65.70096882746105}",301.026188418347,5681.9074840379535,0.5987369392383786
EIPU,2,10,-0.20074290016922014,"{'0': 177.99451119531443, '1': 49.902570755966124, '2': 66.05801232892152}",293.95509428020205,5937.73326566329,0.5987369392383786
EI,5,22,2.487362020831416,"{'0': 166.01353011341945, '1': 78.96771774682888, '2': 88.91098625440249}",333.8922341146508,10270.819750646082,0.3235335449737089
EIPU,3,13,2.4061132909087366,"{'0': 157.27818358611233, '1': 63.24594619243041, '2': 68.60210884139764}",289.1262386199404,7035.948332854727,0.5133420832795047
EI,2,31,0.3996409405705945,"{'0': 143.39001176629654, '1': 46.10113666533497, '2': 66.16427627933675}",255.65542471096825,11851.838150960119,0.20390682574579033
EI,1,24,3.4232037017952317,"{'0': 153.1761018178595, '1': 68.31003543052199, '2': 68.74623964079558}",290.2323768891771,10056.939650478678,0.2919890243387723
EI,4,30,2.6357839546128403,"{'0': 126.69567136053449, '1': 90.58324842260929, '2': 65.42346311704323}",282.702382900187,11809.872652916069,0.2146387639429372
EI,3,31,2.483058326042352,"{'0': 158.6664658340985, '1': 76.63771219091785, '2': 68.175454127299}",303.47963215231533,12847.99317381501,0.20390682574579033
EIPU,1,7,-1.4507682735020504,"{'0': 155.2660191798098, '1': 74.50790457073956, '2': 64.84265847798085}",294.6165822285302,4997.233433656557,0.6983372960937497
EIPU,5,7,1.3936317530620776,"{'0': 162.38227447515646, '1': 91.97678292615939, '2': 67.64768461801219}",322.00674201932804,5210.837559827868,0.6983372960937497
EEIPU,1,5,-0.8656936428036772,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 65.46534559722932}",65.66534560020955,3507.0124812407016,0.7737809374999999
EEIPU,2,6,-0.24714235469727253,"{'0': 0.10000000149011612, '1': 57.935980143630346, '2': 63.13666138373783}",121.17264152885829,3708.762678137819,0.7350918906249998
EI,2,32,0.4052652556151114,"{'0': 141.2959208074322, '1': 45.70260682499501, '2': 71.60835386235107}",258.60688149477824,12110.445032454896,0.1937114844585008
EI,4,31,2.6357839546128403,"{'0': 144.9966700704261, '1': 92.77427359454967, '2': 65.70096882642727}",303.47191249140303,12113.344565407471,0.20390682574579033
EEIPU,3,7,-2.42908872427011,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 54.76240384177969}",54.96240384475992,3743.007614245468,0.6983372960937497
EI,3,32,2.483058326042352,"{'0': 149.62632587233475, '1': 86.8717110480838, '2': 69.56551758091868}",306.0635545013372,13154.056728316347,0.1937114844585008
EI,1,25,3.4232037017952317,"{'0': 151.37065969398822, '1': 67.17831176200448, '2': 73.08309280109808}",291.63206425709075,10348.571714735768,0.27738957312183365
EIPU,2,11,-0.13577697014047996,"{'0': 179.9144410929641, '1': 59.42016776523092, '2': 65.28288858099478}",304.61749743918983,6242.3507631024795,0.5688000922764596
EIPU-MEMO,5,5,-2.1113530308137314,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 77.95853096296011}",78.15853096594034,3548.265404867946,0.7737809374999999
EEIPU,5,6,0.24401651230296095,"{'0': 0.10000000149011612, '1': 94.05604096851802, '2': 67.60463333255387}",161.760674302562,3698.9496986068884,0.7350918906249998
EI,2,33,0.4052652556151114,"{'0': 142.03745643352482, '1': 45.2733020417338, '2': 67.30812826657197}",254.6188867418306,12365.063919196728,0.18402591023557577
EIPU,4,11,1.8830869061937427,"{'0': 157.07439873517808, '1': 71.30611245394833, '2': 65.70096882746105}",294.0814800165875,5975.988964054541,0.5688000922764596
EI,5,23,2.7915460282127684,"{'0': 171.9731651831879, '1': 87.25535399084819, '2': 75.0495869519612}",334.2781061259973,10605.09785677208,0.30735686772502346
EI,4,32,2.6357839546128403,"{'0': 145.2339240254944, '1': 91.03892191795917, '2': 65.70096882745887}",301.97381477091244,12415.318380178383,0.1937114844585008
EIPU,3,14,2.4061132909087366,"{'0': 170.20437398240256, '1': 72.78263626754251, '2': 62.86796413900198}",305.854974388947,7341.803307243674,0.48767497911552943
EI,3,33,2.483058326042352,"{'0': 149.4677080762343, '1': 82.4460783095175, '2': 70.21735457067518}",302.131140956427,13456.187869272775,0.18402591023557577
EI,1,26,3.4232037017952317,"{'0': 144.6152354010213, '1': 67.13638801416127, '2': 76.5738167425268}",288.32544015770935,10636.897154893477,0.263520094465742
EIPU-MEMO,4,5,1.021467529931773,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 65.70096882746105}",65.90096883044129,3393.602098308802,0.7737809374999999
EI,4,33,2.6357839546128403,"{'0': 145.57993391886765, '1': 91.50076301007502, '2': 60.33171941302248}",297.4124163419651,12712.730796520349,0.18402591023557577
EI,2,34,0.4052652556151114,"{'0': 156.08615292866295, '1': 47.010752533787986, '2': 69.91587883621611}",273.01278429866704,12638.076703495395,0.17482461472379698
EIPU,2,12,-0.13577697014047996,"{'0': 176.98345782276755, '1': 54.980746049478505, '2': 65.61142438942727}",297.57562826167333,6539.926391364153,0.5403600876626365
EEIPU,4,6,1.1808960982638825,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 65.70096882746105}",65.90096883044129,3456.7706876179727,0.7350918906249998
EI,5,24,2.7915460282127684,"{'0': 171.32643626033516, '1': 89.83697067177219, '2': 73.23012757445281}",334.3935345065602,10939.49139127864,0.2919890243387723
EIPU,4,12,1.8830869061937427,"{'0': 145.71527944788915, '1': 69.34372147292873, '2': 65.70096882746105}",280.75996974827893,6256.74893380282,0.5403600876626365
EI,1,27,3.781311657407965,"{'0': 151.01174032726885, '1': 68.72097142560591, '2': 71.35949910321318}",291.09221085608795,10927.989365749565,0.25034408974245487
EI,4,34,2.6357839546128403,"{'0': 138.63955375636021, '1': 91.73604500941894, '2': 60.33171941302248}",290.70731817880164,13003.43811469915,0.17482461472379698
EI,3,34,2.483058326042352,"{'0': 148.39935186871566, '1': 75.25264794226592, '2': 69.15380209779043}",292.805801908772,13748.993671181546,0.17482461472379698
EI,4,35,2.6357839546128403,"{'0': 140.141410249827, '1': 88.989095141291, '2': 60.33171941302248}",289.4622248041405,13292.90033950329,0.16608338398760714
EIPU,1,8,-1.1976653312322334,"{'0': 148.40147304287962, '1': 74.5232140491893, '2': 65.06935268327645}",287.99403977534536,5285.227473431903,0.6634204312890623
EI,2,35,0.4052652556151114,"{'0': 140.67479123920702, '1': 47.86147957856339, '2': 70.14764718263939}",258.6839180004098,12896.760621495805,0.16608338398760714
EIPU,3,15,2.4061132909087366,"{'0': 158.82031250723838, '1': 96.01004891889136, '2': 87.74227504561473}",342.5726364717445,7684.3759437154185,0.46329123015975293
EI,5,25,2.7915460282127684,"{'0': 173.63294001769077, '1': 83.4440342772816, '2': 78.97234806855222}",336.0493223635246,11275.540713642164,0.27738957312183365
EI,4,36,2.6357839546128403,"{'0': 148.32297947866232, '1': 86.51969064052479, '2': 60.33171941302248}",295.1743895322096,13588.0747290355,0.15777921478822676
EIPU,2,13,-0.13577697014047996,"{'0': 177.35529085396934, '1': 51.00585578285076, '2': 63.136661383737774}",291.49780802055784,6831.42419938471,0.5133420832795047
EI,3,35,2.483058326042352,"{'0': 156.6541854980992, '1': 84.53297907465452, '2': 67.40877669921309}",308.5959412719668,14057.589612453514,0.16608338398760714
EI,2,36,0.4052652556151114,"{'0': 165.05716072022787, '1': 47.046554430696176, '2': 70.39509800595368}",282.49881315687776,13179.259434652682,0.15777921478822676
EI,1,28,3.781311657407965,"{'0': 149.17138546629292, '1': 67.73410938780873, '2': 68.08092056198429}",284.98641541608595,11212.975781165651,0.2378268852553321
EI,5,26,2.7915460282127684,"{'0': 124.01993120282478, '1': 89.2617047704458, '2': 72.16337892005654}",285.4450148933271,11560.98572853549,0.263520094465742
EI,4,37,2.6357839546128403,"{'0': 142.34343715096088, '1': 92.84108325354224, '2': 60.33171941302248}",295.5162398175256,13883.590968853025,0.14989025404881542
EIPU,4,13,1.8830869061937427,"{'0': 149.06809785112333, '1': 75.41476556608596, '2': 65.70096882746105}",290.1838322446703,6546.93276604749,0.5133420832795047
EI,2,37,0.4052652556151114,"{'0': 164.97995972466225, '1': 44.138250549531335, '2': 65.17745674385847}",274.2956670180521,13453.555101670734,0.14989025404881542
EI,3,36,2.483058326042352,"{'0': 158.81819784425144, '1': 78.57281903917502, '2': 72.16354135379743}",309.5545582372239,14367.144170690737,0.15777921478822676
EI,4,38,2.6357839546128403,"{'0': 140.20316693624088, '1': 89.03277253681651, '2': 65.70096882743772}",294.93690830049513,14178.52787715352,0.14239574134637464
EI,5,27,2.7915460282127684,"{'0': 142.97255823820637, '1': 71.40336027793623, '2': 79.66030450996418}",294.03622302610677,11855.021951561597,0.25034408974245487
EI,1,29,3.781311657407965,"{'0': 155.12379420523533, '1': 67.57832317196761, '2': 69.86257456835042}",292.56469194555336,11505.540473111205,0.2259355409925655
EIPU,5,8,1.3936317530620776,"{'0': 168.22020176950164, '1': 86.76248317957797, '2': 67.84824125514541}",322.830926204225,5533.668486032093,0.6634204312890623
EI,2,38,0.4052652556151114,"{'0': 149.36487260033303, '1': 48.473913371675195, '2': 66.28518571375125}",264.12397168575944,13717.679073356494,0.14239574134637464
EIPU,3,16,2.4061132909087366,"{'0': 171.01099804129822, '1': 71.31774847928241, '2': 68.7962065545906}",311.1249530751712,7995.50089679059,0.44012666865176525
EI,3,37,2.483058326042352,"{'0': 147.99284563064617, '1': 83.39770941763348, '2': 75.48561188322819}",306.87616693150784,14674.020337622245,0.14989025404881542
EIPU-MEMO,2,5,-0.7787652369786522,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 63.13666138373783}",63.33666138671806,3579.896060203079,0.7737809374999999
EI,4,39,2.6357839546128403,"{'0': 142.28742324026467, '1': 84.99310769882784, '2': 60.33171941302248}",287.612250352115,14466.140127505634,0.1352759542790559
EIPU,4,14,1.9592767267957734,"{'0': 153.589179077139, '1': 70.87181725689605, '2': 65.70096882746105}",290.1619651614961,6837.094731208987,0.48767497911552943
EI,5,28,2.7915460282127684,"{'0': 116.9908959596192, '1': 86.68263350389887, '2': 81.20929826647642}",284.88282772999446,12139.904779291592,0.2378268852553321
EEIPU,5,7,0.24401651230296095,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.3500260205976}",88.55002602357783,3787.499724630466,0.6983372960937497
EI,2,39,0.4052652556151114,"{'0': 143.81887111933833, '1': 47.62888053552044, '2': 71.98613360784168}",263.4338852627004,13981.112958619195,0.1352759542790559
EIPU,1,9,-1.1976653312322334,"{'0': 155.26601916094717, '1': 74.50506451254316, '2': 65.16290680142814}",294.93399047491846,5580.161463906821,0.6302494097246091
EI,3,38,2.483058326042352,"{'0': 146.4257206940514, '1': 61.93399024674699, '2': 70.81900441549504}",279.1787153562934,14953.199052978538,0.14239574134637464
EI,4,40,2.6357839546128403,"{'0': 177.5820169681175, '1': 85.67539009909203, '2': 60.33171941302248}",323.58912648023204,14789.729253985866,0.1285121565651031
EIPU,2,14,0.15614861720899065,"{'0': 178.8915674689842, '1': 53.97184371034572, '2': 72.25468058736524}",305.11809176669516,7136.542291151405,0.48767497911552943
EEIPU,2,7,-0.24714235469727253,"{'0': 179.82573563228192, '1': 49.93509174501227, '2': 63.13666138373783}",292.89748876103204,4001.660166898851,0.6983372960937497
EI,1,30,3.781311657407965,"{'0': 151.41540817458952, '1': 69.42814552223597, '2': 74.86388204295157}",295.70743573977705,11801.247908850983,0.2146387639429372
EI,5,29,2.7915460282127684,"{'0': 120.20264815779453, '1': 85.5590352716217, '2': 74.72924768533235}",280.4909311147486,12420.395710406341,0.2259355409925655
EIPU,3,17,2.4061132909087366,"{'0': 148.70300564206647, '1': 89.79598432113261, '2': 74.07752854997138}",312.57651851317047,8308.07741530376,0.41812033521917696
EI,2,40,0.4052652556151114,"{'0': 144.63623397311724, '1': 45.52750534662728, '2': 73.61923988439591}",263.7829792041405,14244.895937823336,0.1285121565651031
EIPU,5,9,1.3936317530620776,"{'0': 162.74046565449342, '1': 90.81818899665737, '2': 67.8165674578973}",321.3752221090481,5855.043708141141,0.6302494097246091
EI,3,39,2.483058326042352,"{'0': 140.02474823315282, '1': 79.00366073527044, '2': 70.32775193868466}",289.3561609071079,15242.555213885646,0.1352759542790559
EIPU,4,15,1.9592767267957734,"{'0': 148.0831027571433, '1': 72.11391616994854, '2': 65.70096882746105}",285.8979877545529,7122.992718963539,0.46329123015975293
EIPU-MEMO,3,6,-1.812191661682328,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 59.72259774186381}",59.92259774484404,3670.943656924823,0.7350918906249998
EI,5,30,2.7915460282127684,"{'0': 124.63109394425643, '1': 79.85460750662764, '2': 67.5874364419536}",272.0731378928377,12692.468848299179,0.2146387639429372
EI,3,40,2.483058326042352,"{'0': 163.1799755480167, '1': 68.6063741679171, '2': 59.72259774187414}",291.50894745780795,15534.064161343453,0.1285121565651031
EIPU,2,15,0.15614861720899065,"{'0': 175.66763941156762, '1': 62.7105121142428, '2': 66.401554615973}",304.77970614178344,7441.321997293188,0.46329123015975293
EI,5,31,2.7915460282127684,"{'0': 108.43902356763209, '1': 78.64078688964526, '2': 75.90815064342077}",262.9879611006981,12955.456809399877,0.20390682574579033
EIPU,3,18,2.4061132909087366,"{'0': 140.2598911806924, '1': 93.15766172468861, '2': 74.55866816882579}",307.9762210742068,8616.053636377967,0.3972143184582181
EIPU-MEMO,4,6,2.873846426284057,"{'0': 0.10000000149011612, '1': 79.0273055185155, '2': 65.70096882746105}",144.82827434746667,3538.4303726562684,0.7350918906249998
EI,5,32,2.7915460282127684,"{'0': 100.83090865631553, '1': 89.2611698055106, '2': 74.96830560428539}",265.0603840661115,13220.517193465988,0.1937114844585008
EI,1,31,4.220033532287767,"{'0': 150.57477067655978, '1': 68.21935491796044, '2': 70.06879072329241}",288.8629163178126,12090.110825168795,0.20390682574579033
EIPU,1,10,-1.1976653312322334,"{'0': 155.26601916533608, '1': 75.25048340784085, '2': 64.83507508635418}",295.35157765953113,5875.5130415663525,0.5987369392383786
EEIPU,3,8,-0.3931239109765833,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 68.12167817082478}",68.32167817380501,3811.3292924192733,0.6634204312890623
EEIPU,4,7,1.7039119560051348,"{'0': 149.26672463156407, '1': 79.00728835039294, '2': 65.70096882746105}",293.97498180941807,3750.7456694273906,0.6983372960937497
EEIPU,1,6,-0.8656936428036772,"{'0': 0.10000000149011612, '1': 69.18797470320207, '2': 62.1786535624872}",131.46662826717937,3638.479109507881,0.7350918906249998
EIPU,5,10,1.3936317530620776,"{'0': 165.46697223077433, '1': 88.45090375199368, '2': 67.30157109146523}",321.21944707423324,6176.263155215374,0.5987369392383786
EI,5,33,2.7915460282127684,"{'0': 139.84658498635352, '1': 73.29606234196596, '2': 78.77824009972707}",291.9208874280465,13512.438080894035,0.18402591023557577
EI,1,32,4.220033532287767,"{'0': 150.25411785766272, '1': 73.43632280766477, '2': 65.74330764765247}",289.43374831297996,12379.544573481775,0.1937114844585008
EI,5,34,2.7915460282127684,"{'0': 98.40140295522956, '1': 87.43297238971677, '2': 83.1843634858529}",269.01873883079924,13781.456819724834,0.17482461472379698
EIPU,4,16,2.300873934343919,"{'0': 150.22714604164256, '1': 72.92645422288692, '2': 65.70096882746105}",288.8545690919905,7411.84728805553,0.44012666865176525
EIPU,2,16,0.15614861720899065,"{'0': 177.87010996235756, '1': 57.66490925886525, '2': 63.136661383703554}",298.67168060492634,7739.993677898115,0.44012666865176525
EIPU,3,19,2.4061132909087366,"{'0': 143.1727493397199, '1': 88.27085719623939, '2': 73.65824278323356}",305.10184931919287,8921.15548569716,0.37735360253530714
EIPU,1,11,-0.19557500700782116,"{'0': 142.3024394054805, '1': 62.69077472275305, '2': 63.885394373331074}",268.8786085015646,6144.391650067917,0.5688000922764596
EI,1,33,4.220033532287767,"{'0': 146.98013125271194, '1': 69.59342170026747, '2': 66.72163983552838}",283.2951927885078,12662.839766270283,0.18402591023557577
EI,5,35,2.7915460282127684,"{'0': 98.41265308675989, '1': 78.19304491316603, '2': 58.92605651159896}",235.53175451152487,14016.988574236359,0.16608338398760714
EIPU,2,17,0.15614861720899065,"{'0': 175.5886410953429, '1': 66.61073140105432, '2': 77.50857712121967}",319.7079496176169,8059.701627515731,0.41812033521917696
EIPU,4,17,2.8725600180971034,"{'0': 140.80678181547796, '1': 79.73568781758391, '2': 65.70096882663783}",286.2434384596997,7698.09072651523,0.41812033521917696
EIPU-MEMO,2,6,-0.7787652369786522,"{'0': 0.10000000149011612, '1': 53.52940192842298, '2': 63.13666138373783}",116.76606331365093,3696.66212351673,0.7350918906249998
EI,1,34,4.239584748834351,"{'0': 151.98074157394714, '1': 69.72588131735625, '2': 68.89278114354984}",290.59940403485325,12953.439170305137,0.17482461472379698
EI,5,36,2.7915460282127684,"{'0': 150.63595726644294, '1': 84.43921617801067, '2': 72.60185744471676}",307.6770308891704,14324.665605125529,0.15777921478822676
EIPU,1,12,-0.19557500700782116,"{'0': 143.0988920631339, '1': 64.01270835878137, '2': 65.06330063442172}",272.174901056337,6416.566551124254,0.5403600876626365
EIPU-MEMO,1,5,-1.5268163345278083,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 64.57256348066785}",64.77256348364809,3493.0483758693526,0.7737809374999999
EI,1,35,4.239584748834351,"{'0': 148.30065677210018, '1': 88.6548470840953, '2': 66.48838142058541}",303.4438852767809,13256.883055581919,0.16608338398760714
EIPU,2,18,0.15614861720899065,"{'0': 179.69626297552128, '1': 53.45311580948244, '2': 78.47683962522225}",311.626218410226,8371.327845925956,0.3972143184582181
EIPU,3,20,2.649288768446263,"{'0': 169.75542616738946, '1': 68.08183501135441, '2': 65.84040167390997}",303.67766285265384,9224.833148549813,0.35848592240854177
EI,5,37,2.7915460282127684,"{'0': 142.541995864171, '1': 81.5368058624762, '2': 74.13777258172783}",298.216574308375,14622.882179433904,0.14989025404881542
EI,1,36,4.239584748834351,"{'0': 164.62078247051167, '1': 88.64788336268006, '2': 62.25413397221809}",315.5227998054098,13572.40585538733,0.15777921478822676
EIPU,5,11,1.3936317530620776,"{'0': 164.75520597330285, '1': 88.06382223685407, '2': 70.98612572419515}",323.80515393435206,6500.068309149727,0.5688000922764596
EIPU,4,18,2.8725600180971034,"{'0': 140.06070714863273, '1': 87.56551490311018, '2': 65.7007153881611}",293.326937439904,7991.417663955134,0.3972143184582181
EEIPU,5,8,0.9897686397722048,"{'0': 0.10000000149011612, '1': 85.14633414322543, '2': 67.86670559602783}",153.11303974074337,3940.6127643712093,0.6634204312890623
EI,5,38,2.7915460282127684,"{'0': 156.4524651142626, '1': 87.821080509144, '2': 72.60417387656383}",316.87771949997045,14939.759898933875,0.14239574134637464
EIPU,3,21,2.649288768446263,"{'0': 142.38585802479818, '1': 83.35167624080113, '2': 71.90013527850022}",297.63766954409954,9522.470818093912,0.34056162628811465
EI,1,37,4.239584748834351,"{'0': 151.08488486354474, '1': 88.3914189043154, '2': 70.87642238095}",310.3527261488101,13882.75858153614,0.14989025404881542
EIPU-MEMO,5,6,0.17414722642934954,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 68.17169199667671}",68.37169199965695,3616.637096867603,0.7350918906249998
EIPU,2,19,0.15614861720899065,"{'0': 176.48217264626646, '1': 70.12333335443624, '2': 76.56029824689136}",323.16580424759405,8694.49365017355,0.37735360253530714
